contact_id,season_year,tenure,percent_total_used,flash_profit_loss,renewed
21090508,2016-2017,,0.840909091,-0.134943182,
4811778,2016-2017,,0.590909091,-0.026515152,
37664919,2016-2017,,0.846590909,0,
1690751,2016-2017,,0.823863636,-0.009297521,
13104004,2016-2017,,0.204545455,0,
130013,2016-2017,,0.806818182,0,
2375748,2016-2017,,0.852272727,0,
210386,2016-2017,,0.886363636,-0.008161157,
29224965,2016-2017,,0.579545455,0,
20989495,2016-2017,,0.75,-0.004132231,
29769899,2016-2017,,0.227272727,0,
6979690,2016-2017,,0.670454545,0,
149516,2016-2017,,0.772727273,0,
217921,2016-2017,,0.659090909,0,
134985,2016-2017,,0.511363636,0,
100841,2016-2017,,0.818181818,-0.106719368,
109608,2016-2017,,0.931818182,0,
122346,2016-2017,,0.636363636,0,
6777789,2016-2017,,0.511363636,-0.043939394,
6181767,2016-2017,,0.079545455,0.00443354,
1521574,2016-2017,,0.965909091,0,
9343366,2016-2017,,0.784090909,-0.003468567,
146238,2016-2017,,0.890151515,0,
9175693,2016-2017,,0.727272727,-0.147727273,
2402706,2016-2017,,0.75,0,
145402,2016-2017,,0.835227273,0,
120311,2016-2017,,0.9375,0,
7318958,2016-2017,,0.954545455,0,
1761505,2016-2017,,0.818181818,0,
1723436,2016-2017,,0.931818182,0,
146491,2016-2017,,0.8125,0,
126075,2016-2017,,0.670454545,-0.013986014,
216040,2016-2017,,0.818181818,0.012237762,
2110339,2016-2017,,0.977272727,0,
2417738,2016-2017,,0.375,0.002083333,
117748,2016-2017,,0.909090909,-0.059090909,
221111,2016-2017,,0.477272727,-0.027972028,
8336844,2016-2017,,0.863636364,0,
21017349,2016-2017,,0.818181818,-0.023030303,
26875190,2016-2017,,0.852272727,-0.113149351,
1771386,2016-2017,,0.931818182,0.036127837,
144786,2016-2017,,0.863636364,0,
143719,2016-2017,,0.693181818,0.006087662,
224895,2016-2017,,0.772727273,-0.060227273,
2397951,2016-2017,,0.909090909,-0.261647727,
4759175,2016-2017,,0.909090909,0,
32954873,2016-2017,,0.795454545,0,
31929909,2016-2017,,0.5,-0.034090909,
225005,2016-2017,,0.7,0,
39704878,2016-2017,,0.880681818,0,
6777532,2016-2017,,1,0,
2379030,2016-2017,,0.818181818,-0.089160839,
1799289,2016-2017,,0.840909091,0.022727273,
19984224,2016-2017,,0.801136364,0,
1727014,2016-2017,,0.681818182,0.043062201,
10669008,2016-2017,,0.409090909,0,
2375019,2016-2017,,0.75,0,
1810522,2016-2017,,0.863636364,-0.113119835,
20255363,2016-2017,,0.931818182,-0.015584416,
1847393,2016-2017,,0.568181818,0.031100478,
39124901,2016-2017,,0.704545455,-0.104924242,
19899104,2016-2017,,0.75,-0.156100478,
9424297,2016-2017,,0.772727273,0,
8103259,2016-2017,,0.732954545,0,
1746419,2016-2017,,0.96969697,0.000598086,
38064892,2016-2017,,0.909090909,0,
29439973,2016-2017,,0.693181818,-0.262926136,
1717176,2016-2017,,0.795454545,0,
38540948,2016-2017,,0.829545455,0,
7212704,2016-2017,,0.829545455,0.034090909,
20984654,2016-2017,,0.818181818,0.019628099,
213961,2016-2017,,0.318181818,0,
4814624,2016-2017,,0.988636364,0,
9257986,2016-2017,,0.833333333,-0.015495868,
27675180,2016-2017,,0.897727273,-0.07231405,
3338974,2016-2017,,0.787878788,0,
144258,2016-2017,,0.9375,0,
21035664,2016-2017,,1,-0.017045455,
8144048,2016-2017,,0.954545455,0,
113700,2016-2017,,0.863636364,0,
24774911,2016-2017,,0.692307692,0,
37784975,2016-2017,,0.897727273,0,
222585,2016-2017,,0.965909091,-0.032272727,
113007,2016-2017,,0.840909091,0,
33655038,2016-2017,,0.875,0,
16594014,2016-2017,,0.943181818,0,
211827,2016-2017,,0.022727273,0,
209968,2016-2017,,0.931818182,0,
458901,2016-2017,,0.693181818,0,
377267,2016-2017,,0.846590909,0,
145644,2016-2017,,0.715909091,0,
19719007,2016-2017,,0.545454545,0,
2289124,2016-2017,,0.778409091,-0.064630682,
20114180,2016-2017,,0.943181818,-0.057142857,
143785,2016-2017,,0.602272727,0,
22074853,2016-2017,,0.784090909,0,
39524857,2016-2017,,0.659090909,-0.017857143,
24564960,2016-2017,,0.965909091,0,
9327119,2016-2017,,0.681818182,-2.52E-18,
10589120,2016-2017,,0.840909091,0.008373206,
25270095,2016-2017,,0.795454545,0.029904306,
25959979,2016-2017,,0.863636364,-0.009090909,
22974937,2016-2017,,0.659090909,0,
1517352,2016-2017,,1,0,
108838,2016-2017,,0.715909091,0,
26574915,2016-2017,,0.636363636,0,
12214000,2016-2017,,0.897727273,-0.05530303,
140529,2016-2017,,0.767045455,0.007575758,
114404,2016-2017,,0.159090909,0,
134446,2016-2017,,0.829545455,0,
293852,2016-2017,,0.545454545,0,
121499,2016-2017,,0.545454545,-0.083566434,
133203,2016-2017,,0.727272727,0,
19618996,2016-2017,,0.772727273,0,
121389,2016-2017,,0.931818182,-0.02972028,
491886,2016-2017,,0.352272727,-0.037587413,
1583126,2016-2017,,0.511363636,0,
214995,2016-2017,,0.988636364,0,
20839878,2016-2017,,0.477272727,0,
142850,2016-2017,,0.863636364,0,
21091610,2016-2017,,0.875,0,
140430,2016-2017,,0.818181818,0,
128429,2016-2017,,0.590909091,0,
118386,2016-2017,,0.772727273,-0.017482517,
220495,2016-2017,,0.613636364,0,
2291640,2016-2017,,0.693181818,-0.095833333,
2416925,2016-2017,,0.943181818,-0.012396694,
1711970,2016-2017,,0.795454545,0,
12864052,2016-2017,,0.409090909,0,
4814632,2016-2017,,0.852272727,0,
39594955,2016-2017,,0.856060606,0,
26399903,2016-2017,,0.170454545,0.001196172,
21127107,2016-2017,,0,0,
20220103,2016-2017,,0.727272727,-0.003615702,
1716968,2016-2017,,0.772727273,0.015495868,
20645108,2016-2017,,0.886363636,0,
21101743,2016-2017,,0.840909091,0.018939394,
477059,2016-2017,,0.613636364,0,
225920,2016-2017,,0.954545455,-0.005475207,
108552,2016-2017,,0.840909091,0,
1696017,2016-2017,,0.909090909,0,
21094571,2016-2017,,0.420454545,0,
1700885,2016-2017,,0.704545455,-0.131118881,
1695370,2016-2017,,0.875,-0.024703557,
5889054,2016-2017,,0.869318182,0,
20520026,2016-2017,,0.818181818,0,
1854382,2016-2017,,0.772727273,0,
42099892,2016-2017,,0.886363636,0,
1772515,2016-2017,,0.886363636,-0.13576555,
1563702,2016-2017,,0.75,-0.181301653,
37700045,2016-2017,,0.35,0.042105263,
8363975,2016-2017,,0.87804878,-0.074041812,
9183840,2016-2017,,0.909090909,0,
42544904,2016-2017,,0.931818182,0.051435407,
31749878,2016-2017,,0.75,0.046052632,
9198425,2016-2017,,0.613636364,-0.101893939,
21088709,2016-2017,,0.943181818,-0.042045455,
10819210,2016-2017,,0.939393939,-0.078643579,
156398,2016-2017,,0.772727273,0,
5919550,2016-2017,,0.954545455,0,
45539852,2016-2017,,0.545454545,0,
21081173,2016-2017,,0.87804878,-0.177351916,
1562750,2016-2017,,0.818181818,0,
34249914,2016-2017,,0.227272727,0,
32804862,2016-2017,,0.602272727,0,
46314918,2016-2017,,1,0,
32364883,2016-2017,,0.45,0,
300467,2016-2017,,0.818181818,-0.076666667,
43744853,2016-2017,,0.954545455,0,
34335297,2016-2017,,0.886363636,-0.004132231,
1706618,2016-2017,,0.772727273,-0.01446281,
44624904,2016-2017,,0.75,0.002066116,
46314869,2016-2017,,0.865384615,0,
33649997,2016-2017,,0.829545455,0,
363390,2016-2017,,0.837121212,0,
24539880,2016-2017,,0.727272727,-0.025606061,
9326531,2016-2017,,0.954545455,0.046969697,
23729913,2016-2017,,0.488636364,-0.088326446,
18749008,2016-2017,,0.852272727,-0.008264463,
1785617,2016-2017,,0.863636364,-0.086363636,
5624577,2016-2017,,0.829545455,0,
1895120,2016-2017,,0.613636364,-0.048553719,
21124515,2016-2017,,0.659090909,0,
134842,2016-2017,,0.875,0,
115603,2016-2017,,0.659090909,0,
45229966,2016-2017,,0.954545455,0,
9195446,2016-2017,,0.897727273,0,
1714423,2016-2017,,0.886363636,0,
130607,2016-2017,,0.965909091,0.167964967,
7036566,2016-2017,,0.761363636,0,
8093997,2016-2017,,0.784090909,-0.022727273,
8332120,2016-2017,,0.901515152,0.047005945,
19524040,2016-2017,,1,0.135743802,
119706,2016-2017,,0.892045455,0,
120003,2016-2017,,0.664772727,0,
12024596,2016-2017,,0.992424242,0,
1560940,2016-2017,,0.960227273,0,
25929933,2016-2017,,0.931818182,0,
1710066,2016-2017,,0.613636364,0.010330579,
8134619,2016-2017,,0.946022727,0,
1835826,2016-2017,,0.789772727,-0.013484848,
180451,2016-2017,,0.863636364,0,
1517448,2016-2017,,0.954545455,-0.034090909,
122984,2016-2017,,0.772727273,0,
123094,2016-2017,,0.823863636,0,
141013,2016-2017,,0.795454545,-0.003787879,
325487,2016-2017,,0.840909091,0,
213609,2016-2017,,0.795454545,0,
136360,2016-2017,,0.840909091,-0.042561983,
9177900,2016-2017,,0.852272727,0,
137955,2016-2017,,0.75,0,
2321242,2016-2017,,0.363636364,0,
20934865,2016-2017,,0.897727273,0,
40969891,2016-2017,,0.931818182,-0.043491736,
9248656,2016-2017,,0.875,0,
133742,2016-2017,,0.965909091,0,
134369,2016-2017,,0.880681818,-0.035575758,
2397725,2016-2017,,0.852272727,-0.01838843,
5081872,2016-2017,,0.585227273,0,
24445019,2016-2017,,0.914772727,0,
2350691,2016-2017,,0.471590909,-0.01446281,
41179917,2016-2017,,0.909090909,0,
40214877,2016-2017,,0.909090909,0.045454545,
9177663,2016-2017,,0.886363636,0,
2007551,2016-2017,,0.909090909,-0.02231405,
34309988,2016-2017,,0.715909091,0,
1676333,2016-2017,,0.878787879,0,
1685417,2016-2017,,0.962121212,0.09666021,
21924861,2016-2017,,0.931818182,0,
1673160,2016-2017,,0.920454545,0,
1688667,2016-2017,,0.977272727,0.020661157,
126845,2016-2017,,0.863636364,0,
209616,2016-2017,,0.914772727,0,
122643,2016-2017,,0.809659091,0,
243741,2016-2017,,0.795454545,-0.017786561,
139616,2016-2017,,0.772727273,0,
248773,2016-2017,,0.579545455,0,
1777538,2016-2017,,0.778409091,0,
1675742,2016-2017,,0.931818182,0.238660933,
1685857,2016-2017,,0.767045455,0,
6709295,2016-2017,,0.846590909,0,
107320,2016-2017,,0.988636364,0,
108629,2016-2017,,0.909090909,-0.055045455,
304097,2016-2017,,0.693181818,0,
21000156,2016-2017,,0.068181818,0,
1685804,2016-2017,,0.954545455,0,
12968995,2016-2017,,1,0,
4771998,2016-2017,,0.664772727,0,
127142,2016-2017,,0.619318182,0,
131685,2016-2017,,0.613636364,0,
105593,2016-2017,,0.946280992,0,
9182771,2016-2017,,0.840909091,0,
4456848,2016-2017,,1,0,
21078484,2016-2017,,0.712121212,0.005785124,
134897,2016-2017,,0,0,
12269079,2016-2017,,0.852272727,-0.048076923,
2352252,2016-2017,,0.717877095,0,
1544478,2016-2017,,0.738636364,0.084940419,
115812,2016-2017,,0.926136364,0,
22524863,2016-2017,,0.636363636,0,
21100912,2016-2017,,0.659090909,-0.026859504,
1518103,2016-2017,,0.772727273,0,
117407,2016-2017,,0.818181818,0,
1695342,2016-2017,,0.886363636,0.042424242,
9408230,2016-2017,,0.744318182,0,
101710,2016-2017,,0.988636364,0.040606061,
9345001,2016-2017,,1,0,
1940635,2016-2017,,0.909090909,0,
484584,2016-2017,,0.801136364,0,
16709042,2016-2017,,0.715909091,0,
228908,2016-2017,,1,0,
107991,2016-2017,,0.857954545,0,
9245719,2016-2017,,0.090909091,0,
9385967,2016-2017,,0.837209302,0,
100676,2016-2017,,0.909090909,0,
21045548,2016-2017,,0.784090909,-0.015151515,
9200283,2016-2017,,0.886363636,-0.041212121,
112754,2016-2017,,0.943181818,0,
14579042,2016-2017,,0.721590909,-0.052727273,
1846477,2016-2017,,0.409090909,-0.049090909,
21068001,2016-2017,,0.681818182,0,
132389,2016-2017,,0.863636364,0,
13254191,2016-2017,,0.795454545,0.114393939,
9186816,2016-2017,,0.681818182,0,
3469019,2016-2017,,0.727272727,0,
20971406,2016-2017,,0.837209302,-0.012403101,
288019,2016-2017,,0.875,-0.040545455,
1925474,2016-2017,,0.840909091,0,
201855,2016-2017,,0.957386364,0,
1915216,2016-2017,,0.835227273,0,
126053,2016-2017,,0.965909091,0,
26999717,2016-2017,,0.863636364,-0.040909091,
120751,2016-2017,,0.886363636,0,
6883421,2016-2017,,0.727272727,0,
2402939,2016-2017,,0.659090909,0,
1696008,2016-2017,,0.772727273,0,
113161,2016-2017,,0.852272727,0,
214555,2016-2017,,0.801136364,0,
41204881,2016-2017,,0.545454545,-0.003030303,
28804926,2016-2017,,0.801136364,0,
46389866,2016-2017,,0.821428571,-0.003246753,
4810531,2016-2017,,0.884469697,-0.021464646,
6880203,2016-2017,,0.954545455,0,
2299933,2016-2017,,0.943181818,-0.023051948,
29884858,2016-2017,,0.772727273,0,
110015,2016-2017,,0.931818182,0,
2392074,2016-2017,,0.965909091,-0.014069264,
20980959,2016-2017,,0.863636364,0,
12019078,2016-2017,,0.909090909,0.015151515,
457044,2016-2017,,0.886363636,0,
33049903,2016-2017,,0.638297872,-0.052373159,
31539865,2016-2017,,0.471590909,0,
21101653,2016-2017,,0.386363636,0,
121235,2016-2017,,0.818181818,-0.016083916,
211574,2016-2017,,0.931818182,0,
131817,2016-2017,,0.636363636,0,
9293112,2016-2017,,0.875,0.026515152,
101974,2016-2017,,0,0,
11999252,2016-2017,,0.840909091,-0.01053719,
33440240,2016-2017,,0.818181818,0.0000758,
38934896,2016-2017,,0.943181818,0,
20990834,2016-2017,,0.636363636,-0.006198347,
2421778,2016-2017,,0.977272727,-0.014712919,
140584,2016-2017,,0.8125,-0.005244755,
20585013,2016-2017,,0.829545455,-0.033295455,
4045864,2016-2017,,0.784090909,0,
158539,2016-2017,,0.693181818,0,
273631,2016-2017,,0.738636364,0,
133214,2016-2017,,0.772727273,0,
117627,2016-2017,,0.863636364,0,
21090094,2016-2017,,0.931818182,0.056060606,
26795080,2016-2017,,0.886363636,0.015151515,
248526,2016-2017,,0.875,0.022129187,
112501,2016-2017,,0.704545455,0,
27670228,2016-2017,,0.897727273,0,
1625409,2016-2017,,0.931818182,0,
18309087,2016-2017,,0.462121212,0,
126317,2016-2017,,0.943181818,0,
2314872,2016-2017,,0.693181818,0,
103800,2016-2017,,0.784090909,0,
470674,2016-2017,,0.630681818,-0.079283217,
8164863,2016-2017,,0.840909091,0,
142520,2016-2017,,0.852272727,0.025,
135887,2016-2017,,0.784090909,0,
2295937,2016-2017,,0.954545455,0,
4814616,2016-2017,,0.886363636,0,
117814,2016-2017,,0.897727273,0,
1559088,2016-2017,,0.795454545,0,
102799,2016-2017,,0.840909091,0,
130442,2016-2017,,0.840909091,-0.053030303,
8158659,2016-2017,,0.977272727,0,
4813097,2016-2017,,0.875,0,
1748689,2016-2017,,0.931818182,0,
9282512,2016-2017,,0.818181818,-0.017561983,
136305,2016-2017,,0.767045455,0,
140925,2016-2017,,0.795454545,0.006198347,
286971,2016-2017,,0.954545455,0,
109344,2016-2017,,0.75,0,
21001926,2016-2017,,0.931818182,-0.06969697,
9408637,2016-2017,,0.704545455,0,
137482,2016-2017,,0.823863636,0,
115779,2016-2017,,0.659090909,0,
221023,2016-2017,,0.909090909,0,
135172,2016-2017,,0.818181818,0,
23599867,2016-2017,,0.931818182,-0.016666667,
135018,2016-2017,,1,0,
141596,2016-2017,,0.272727273,0,
344879,2016-2017,,0.977272727,0,
235408,2016-2017,,0.727272727,0,
1654719,2016-2017,,0.772727273,0,
1742377,2016-2017,,0.363636364,0,
5088977,2016-2017,,0.840909091,0,
139187,2016-2017,,0.818181818,0,
1055888,2016-2017,,0.852272727,0,
126768,2016-2017,,0.545454545,0,
480988,2016-2017,,0.840909091,0,
121598,2016-2017,,0.909090909,0,
21102024,2016-2017,,0.636363636,-0.006493506,
1653876,2016-2017,,0.931818182,-0.022727273,
135920,2016-2017,,0.295454545,0,
38909909,2016-2017,,0.920454545,0,
115493,2016-2017,,0.772727273,0,
134952,2016-2017,,1,0,
131256,2016-2017,,0.659090909,-0.007575758,
123259,2016-2017,,0.727272727,-0.055944056,
110389,2016-2017,,1,0,
100632,2016-2017,,0.590909091,0,
21115367,2016-2017,,0.943181818,0,
136778,2016-2017,,0.886363636,-0.026223776,
100555,2016-2017,,0.772727273,-0.007575758,
23204851,2016-2017,,0.818181818,-0.022186147,
8332870,2016-2017,,1,0,
1635339,2016-2017,,0.659090909,-0.105263158,
28390021,2016-2017,,0.818181818,0,
1748641,2016-2017,,0.613636364,0,
126823,2016-2017,,0.75,0,
39974873,2016-2017,,0.931818182,-0.011363636,
21005302,2016-2017,,0.806818182,-0.02035124,
2456413,2016-2017,,0.886363636,0.003099174,
125712,2016-2017,,0.738636364,0.001196172,
105131,2016-2017,,0.75,-0.006118881,
7432286,2016-2017,,0.863636364,0,
114327,2016-2017,,0.715909091,0,
1784116,2016-2017,,0.954545455,0,
20985452,2016-2017,,0.977272727,0,
9354812,2016-2017,,0.420454545,0.011363636,
21125566,2016-2017,,0.856060606,0,
100225,2016-2017,,0.704545455,0,
221012,2016-2017,,0.090909091,0,
142289,2016-2017,,0.772727273,2.52E-18,
24149925,2016-2017,,0.5625,0.240960744,
134754,2016-2017,,0.840909091,0,
116109,2016-2017,,0.647727273,-0.005445076,
103217,2016-2017,,0.727272727,0,
1746032,2016-2017,,0.795454545,0,
8993976,2016-2017,,0.386363636,-0.008026065,
214434,2016-2017,,0.863636364,-0.002066116,
102315,2016-2017,,0.835227273,0,
2347876,2016-2017,,0.875,0,
137020,2016-2017,,0.931818182,-0.003787879,
35384914,2016-2017,,0.975609756,-0.110864745,
24004898,2016-2017,,0.9375,0,
5079137,2016-2017,,0.954545455,0.01446281,
2373074,2016-2017,,0.431818182,-0.030237154,
21081888,2016-2017,,0.75,0.003030303,
15093989,2016-2017,,0.886363636,0,
9212211,2016-2017,,0.522727273,0,
35535008,2016-2017,,0.875,0,
39384865,2016-2017,,0.863636364,0,
31364889,2016-2017,,0.522727273,0,
34119851,2016-2017,,0.886363636,-0.075687646,
31339943,2016-2017,,0.642045455,0,
29919937,2016-2017,,0.977272727,-0.041515152,
9196323,2016-2017,,0.819672131,-0.001891551,
18598997,2016-2017,,0.715909091,0,
21089755,2016-2017,,0.670454545,0,
40464909,2016-2017,,0.659090909,-0.046060606,
1694016,2016-2017,,0.795454545,0,
35384937,2016-2017,,0.727272727,0,
115988,2016-2017,,0.875,0,
31299865,2016-2017,,0.636363636,0.037211717,
31154923,2016-2017,,0.886363636,0,
2362911,2016-2017,,0.727272727,-0.053246753,
1721828,2016-2017,,0.909090909,0.017221778,
22979858,2016-2017,,0.818181818,0.125615815,
469205,2016-2017,,0.965909091,0,
46132821,2016-2017,,0.917431193,0,
1800340,2016-2017,,0.954545455,0,
9368009,2016-2017,,0.727272727,0,
39145029,2016-2017,,0.568181818,-0.013157895,
21108244,2016-2017,,0.954545455,0,
214511,2016-2017,,0.4375,0,
126240,2016-2017,,0.897727273,0,
1894518,2016-2017,,0.863636364,0,
21095665,2016-2017,,0.897727273,-0.187229437,
36349872,2016-2017,,0.590909091,0.15,
33440220,2016-2017,,0.75,0,
6874438,2016-2017,,0.784090909,0,
110521,2016-2017,,0.931818182,0,
23934876,2016-2017,,0.886363636,0.01446281,
39630172,2016-2017,,0.590909091,0,
2344264,2016-2017,,0.431818182,0,
3119071,2016-2017,,0.931818182,0.108373206,
330431,2016-2017,,0.931818182,-0.015734266,
21013484,2016-2017,,0.810606061,0.019628099,
123083,2016-2017,,0.795454545,-0.015734266,
2455871,2016-2017,,0.704545455,-0.045454545,
213169,2016-2017,,0.818181818,0,
214456,2016-2017,,0.931818182,-0.085984848,
9288133,2016-2017,,0.931818182,0.028181818,
107936,2016-2017,,0.840909091,0,
1789926,2016-2017,,0.784090909,0,
131916,2016-2017,,0.772727273,-0.003588517,
21061189,2016-2017,,0.590909091,0,
127065,2016-2017,,0.659090909,0,
38929927,2016-2017,,0.846590909,0,
19113994,2016-2017,,0.522727273,0.033492823,
26519862,2016-2017,,0.954545455,-0.008373206,
125107,2016-2017,,0.545454545,-0.01048951,
112347,2016-2017,,0.511363636,-0.064685315,
1778550,2016-2017,,0.931818182,0,
9252303,2016-2017,,0.789772727,0.03125,
216612,2016-2017,,0.318181818,0,
1881574,2016-2017,,0.954545455,0,
7073956,2016-2017,,0.681818182,-0.011363636,
396311,2016-2017,,0.954545455,0,
116824,2016-2017,,0.522727273,0,
1729608,2016-2017,,0.772727273,-0.087234848,
129309,2016-2017,,0.738636364,0.022727273,
110081,2016-2017,,0.284090909,0.015588578,
212146,2016-2017,,0.318181818,0,
17224038,2016-2017,,0.784090909,0,
1853159,2016-2017,,0.613636364,-0.006818182,
1688645,2016-2017,,0.590909091,-0.055594406,
7097774,2016-2017,,0.295454545,0,
126702,2016-2017,,0.647727273,-0.033057851,
1776027,2016-2017,,0.954545455,0,
216711,2016-2017,,0.579545455,0,
113931,2016-2017,,0.681818182,0.080578512,
1890185,2016-2017,,0.977272727,0,
1857501,2016-2017,,0.590909091,0,
19814000,2016-2017,,0.977272727,-0.043698347,
3609193,2016-2017,,0.795454545,0,
1504115,2016-2017,,0.909090909,0,
9309392,2016-2017,,0.488636364,-0.009297521,
6883472,2016-2017,,0.75,-0.034090909,
106913,2016-2017,,0.727272727,0,
135942,2016-2017,,0.46969697,0,
27364955,2016-2017,,0.840909091,0,
1818385,2016-2017,,0.965909091,0.008264463,
140463,2016-2017,,0.704545455,0,
20319865,2016-2017,,0.795454545,-0.020454545,
136426,2016-2017,,0.784090909,0,
141673,2016-2017,,0.420454545,0,
31994909,2016-2017,,0.659090909,-0.044421488,
127153,2016-2017,,0.579545455,0,
128638,2016-2017,,0.681818182,0,
138351,2016-2017,,0.75,-0.002066116,
38935559,2016-2017,,0.318181818,0,
155100,2016-2017,,0.852272727,0,
13764239,2016-2017,,0.670454545,0,
1500257,2016-2017,,0.823863636,0,
